Bib‡Type‡BLvl‡Form‡PhysChar‡GPub‡Sublibrary-Collection‡GMD‡Extent‡Link
020020978‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource].‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS11749--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS11749--No Org Code
020021093‡Language material‡Monograph‡Electronic‡RemoteRemote‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] :‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21663--No Org Code
020021215‡Cartographic material‡Monograph‡invalid-h‡Not Electronic‡Federal‡FSUDC-DOC;FSUER-ERES;FSUDC-DOC;FSUER-ERES‡No GMD‡1 map :‡HTTP--Version--http://www.lib.utexas.edu/maps/islands_oceans_poles/palau.jpg--FTaSU
020021428‡Language material‡Monograph‡no form‡‡Federal‡FSUER-ERES;FSUER-ERES‡No GMD‡iii, 76 p. :‡HTTP--Version--http://purl.access.gpo.gov/GPO/LPS11751--No Org Code;HTTP--Version--http://purl.access.gpo.gov/GPO/LPS11752--No Org Code
020021814‡Language material‡Serials‡Microfiche‡Remote‡Federal‡FSUDC-DOCM;FSUER-ERES;FSUDC-DOCM;FSUER-ERES‡No GMD‡No Extent‡HTTP--No info--http://permanent.access.gpo.gov/lps11422/--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS11422--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS11408--No Org Code
020021980‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] :‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21843--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21843--No Org Code
020022564‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] /‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21064--No Org Code
020022607‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] /‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21067--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21067--No Org Code
020022705‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] /‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21070--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21070--No Org Code
020022755‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource].‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21074--No Org Code
020022847‡Language material‡Monograph‡Electronic‡RemoteRemote‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] :‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21723--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21723--No Org Code
020022944‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] /‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21081--No Org Code
020022992‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] /‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21082--No Org Code
020023040‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] /‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21085--No Org Code
020023089‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] /‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21086--No Org Code
020023187‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] :‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS20313--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS20313--No Org Code
020023486‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] :‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21089--No Org Code
020023539‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] /‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21092--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21092--No Org Code
020023588‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] :‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21620--No Org Code
020023670‡Language material‡Monograph‡no form‡‡Federal‡FSUDC-DOC;FSUER-ERES;FSUDC-DOC;FSUER-ERES‡No GMD‡vi, 123 pages :‡
020023879‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] :‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22059--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22059--No Org Code
020024003‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[computer file].‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS11909--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS11909--No Org Code
020024883‡Language material‡Monograph‡Electronic‡Remote‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] :‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21977--No Org Code
020024931‡Language material‡Monograph‡Electronic‡Remote‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] /‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21978--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21978--No Org Code
020024940‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[computer file] :‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS11828--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS11828--No Org Code
020025003‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] :‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS11936--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS11936--No Org Code
020025153‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[computer file] :‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS12047--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS12047--No Org Code
020025452‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] /‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22094--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22094--No Org Code
020025556‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] :‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22122--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22122--No Org Code
020025652‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] :‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22095--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22095--No Org Code
020025698‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource].‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22134--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22134--No Org Code
020025984‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] :‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22164--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22164--No Org Code
020026082‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] :‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS11554--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS11554--No Org Code
020026129‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[computer file] :‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS12008--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS12008--No Org Code
020026368‡Language material‡Monograph‡no form‡‡Federal‡FSUDC-DOC;FSUER-ERES;FSUDC-DOC;FSUER-ERES‡No GMD‡iii, 107 pages :‡HTTP--Version--http://purl.access.gpo.gov/GPO/LPS12101--No Org Code;HTTP--Version--http://purl.access.gpo.gov/GPO/LPS12100--No Org Code
020026507‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[computer file] :‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS12073--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS12072--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS12072--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS12073--No Org Code
020026714‡Language material‡Monograph‡Electronic‡Remote‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] :‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22254--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22254--No Org Code
020026941‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[computer file] :‡No Extent‡Dial-up--Resource--http://www.ins.gov/graphics/aboutins/repsstudies/Mobrept.htm--FTaSU;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS12188--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS12188--No Org Code
020026996‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[computer file] :‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS12171--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS12171--No Org Code
020027436‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] :‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22279--No Org Code
020027485‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource].‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22283--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22283--No Org Code
020027580‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource].‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22002--No Org Code
020027630‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource].‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22003--No Org Code
020027774‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] :‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22268--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22268--No Org Code
020027824‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] :‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22270--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22270--No Org Code
020027979‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource].‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22363--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22363--No Org Code
020028023‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource].‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22364--No Org Code
020028179‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] :‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22367--No Org Code
020028230‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] :‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22368--No Org Code
020029814‡Language material‡Monograph‡Electronic‡Remote‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource].‡vii, 31 p.‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22467--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22467--No Org Code
020029862‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] :‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22410--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22410--No Org Code
020029907‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] :‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22442--No Org Code
020029956‡Language material‡Monograph‡Electronic‡Remote‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] /‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21821--No Org Code
020030004‡Language material‡Monograph‡Electronic‡Remote‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] /‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21823--No Org Code
020030052‡Language material‡Monograph‡Electronic‡Remote‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] /‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21824--No Org Code
020030101‡Language material‡Monograph‡Electronic‡Remote‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] /‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21825--No Org Code
020030162‡Language material‡Monograph‡Electronic‡Remote‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] /‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21826--No Org Code
020030210‡Language material‡Monograph‡Electronic‡Remote‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] /‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21827--No Org Code
020030261‡Language material‡Monograph‡Electronic‡Remote‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] : child, family, and society /‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21828--No Org Code
020030319‡Language material‡Monograph‡Electronic‡Remote‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] /‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21829--No Org Code
020030366‡Language material‡Monograph‡Electronic‡Remote‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] /‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21830--No Org Code
020030414‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] /‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21121--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21121--No Org Code
020030464‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] /‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21122--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21122--No Org Code
020030511‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] /‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21123--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21123--No Org Code
020030559‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] /‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21124--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21124--No Org Code
020030700‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource].‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22463--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22463--No Org Code
020030946‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] /‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21660--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS21660--No Org Code
020030997‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] :‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22527--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22527--No Org Code
020031041‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] :‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22528--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22528--No Org Code
020031386‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] :‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22532--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22532--No Org Code
020031432‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource].‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22520--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22520--No Org Code
020031730‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] :‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS20230--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS20230--No Org Code
020031777‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] :‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22566--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22566--No Org Code
020031824‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource].‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22572--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22572--No Org Code
020031963‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] :‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22571--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22571--No Org Code
020032099‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] /‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22562--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22562--No Org Code
020032391‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource].‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS16719--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22649--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS16719--No Org Code
020032437‡Language material‡Monograph‡Electronic‡‡Federal‡FSUER-ERES;FSUER-ERES‡[electronic resource] :‡No Extent‡HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22651--No Org Code;HTTP--Resource--http://purl.access.gpo.gov/GPO/LPS22651--No Org Code
